row_id,order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,country,city,state,postal_code,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit,year,month,month_name,quarter,profit_margin,shipping_days
8646,US-2026-110905,10-09-2026,15-09-2026,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,286.29,3,0,17.18,2026,9,September,Q3,0.06,5
8647,US-2026-110905,10-09-2026,15-09-2026,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,112.8,6,0,6.77,2026,9,September,Q3,0.06,5
8648,US-2026-110905,10-09-2026,15-09-2026,Second Class,RW-19690,Robert Waldorf,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10003023,Technology,Accessories,Logitech G105 Gaming Keyboard,296.85,5,0,53.43,2026,9,September,Q3,0.18,5
8649,US-2026-123036,10-09-2026,17-09-2026,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,37.06,4,0.2,8.8,2026,9,September,Q3,0.2375,7
8650,US-2026-123036,10-09-2026,17-09-2026,Standard Class,HA-14905,Helen Abelman,Consumer,United States,Springfield,Ohio,45503,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,259.9,2,0.4,-56.31,2026,9,September,Q3,-0.216666667,7
8651,US-2026-120999,10-09-2026,15-09-2026,Standard Class,LC-16930,Linda Cazamias,Corporate,United States,Naperville,Illinois,60540,Central,TEC-PH-10004093,Technology,Phones,Panasonic Kx-TS550,147.17,4,0.2,16.56,2026,9,September,Q3,0.1125,5
8652,CA-2026-126438,10-09-2026,13-09-2026,First Class,AR-10345,Alex Russell,Corporate,Canada,Montreal,Quebec,H1C,East,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",2.78,1,0,1.36,2026,9,September,Q3,0.49,3
8653,US-2026-149559,11-09-2026,12-09-2026,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,FUR-CH-10002320,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.27,8,0.2,256.78,2026,9,September,Q3,0.125,1
8654,US-2026-142188,11-09-2026,11-09-2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,177.57,2,0.2,8.88,2026,9,September,Q3,0.05,0
8655,US-2026-144484,11-09-2026,11-09-2026,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,FUR-FU-10000260,Furniture,Furnishings,"6"" Cubicle Wall Clock, Black",32.36,4,0,11.65,2026,9,September,Q3,0.36,0
8656,US-2026-112774,11-09-2026,12-09-2026,First Class,RC-19960,Ryan Crowe,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",34.5,1,0.2,6.04,2026,9,September,Q3,0.175,1
8657,US-2026-160836,11-09-2026,16-09-2026,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,FUR-TA-10002855,Furniture,Tables,Bevis Round Conference Table Top & Single Column Base,512.19,5,0.3,-65.85,2026,9,September,Q3,-0.128571429,5
8658,US-2026-152898,11-09-2026,15-09-2026,Standard Class,CB-12025,Cassandra Brandow,Consumer,United States,Richmond,Virginia,23223,South,OFF-AP-10000027,Office Supplies,Appliances,Hoover Commercial SteamVac,67.9,5,0,20.37,2026,9,September,Q3,0.3,4
8659,US-2026-160836,11-09-2026,16-09-2026,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",1.56,2,0.8,-4.2,2026,9,September,Q3,-2.7,5
8660,US-2026-127726,11-09-2026,13-09-2026,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-AP-10002578,Office Supplies,Appliances,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",195.68,4,0,50.88,2026,9,September,Q3,0.26,2
8661,US-2026-144484,11-09-2026,11-09-2026,Same Day,CB-12025,Cassandra Brandow,Consumer,United States,San Francisco,California,94110,West,OFF-AP-10004487,Office Supplies,Appliances,Kensington 4 Outlet MasterPiece Compact Power Control Center,406.6,5,0,113.85,2026,9,September,Q3,0.28,0
8662,US-2026-142188,11-09-2026,11-09-2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,1471.96,5,0.2,459.99,2026,9,September,Q3,0.3125,0
8663,US-2026-149559,11-09-2026,12-09-2026,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-EN-10002312,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18,2,0,10.87,2026,9,September,Q3,0.49,1
8664,US-2026-117044,11-09-2026,13-09-2026,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,10.53,4,0.2,3.29,2026,9,September,Q3,0.3125,2
8665,US-2026-127726,11-09-2026,13-09-2026,Second Class,SS-20410,Shahid Shariari,Consumer,United States,Georgetown,Kentucky,40324,South,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",14.2,4,0,6.67,2026,9,September,Q3,0.47,2
8666,US-2026-142188,11-09-2026,11-09-2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,19.44,3,0,9.33,2026,9,September,Q3,0.48,0
8667,US-2026-166898,11-09-2026,13-09-2026,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0,9.33,2026,9,September,Q3,0.48,2
8668,US-2026-149559,11-09-2026,12-09-2026,Same Day,KF-16285,Karen Ferguson,Home Office,United States,Long Beach,California,90805,West,OFF-PA-10003172,Office Supplies,Paper,Xerox 1996,12.96,2,0,6.22,2026,9,September,Q3,0.48,1
8669,US-2026-124898,11-09-2026,15-09-2026,Standard Class,DB-12910,Daniel Byrd,Home Office,United States,Columbus,Georgia,31907,South,OFF-PA-10003656,Office Supplies,Paper,Xerox 1935,184.66,7,0,84.94,2026,9,September,Q3,0.46,4
8670,US-2026-117044,11-09-2026,13-09-2026,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.54,6,0.2,6.42,2026,9,September,Q3,0.3125,2
8671,US-2026-142188,11-09-2026,11-09-2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,OFF-PA-10004101,Office Supplies,Paper,Xerox 1894,71.28,11,0,34.21,2026,9,September,Q3,0.48,0
8672,US-2026-160836,11-09-2026,16-09-2026,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Houston,Texas,77070,Central,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,10.27,3,0.2,3.21,2026,9,September,Q3,0.3125,5
8673,US-2026-142188,11-09-2026,11-09-2026,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Seattle,Washington,98105,West,TEC-PH-10000127,Technology,Phones,iOttie XL Car Mount,79.96,5,0.2,-17.99,2026,9,September,Q3,-0.225,0
8674,US-2026-166898,11-09-2026,13-09-2026,Second Class,KH-16630,Ken Heidel,Corporate,United States,Santa Ana,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.95,6,0.2,17.99,2026,9,September,Q3,0.125,2
8675,US-2026-103611,12-09-2026,15-09-2026,First Class,JM-15535,Jessica Myrick,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",8.36,2,0,3.01,2026,9,September,Q3,0.36,3
8676,US-2026-140676,12-09-2026,15-09-2026,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.35,2026,9,September,Q3,0.29,3
8677,US-2026-108749,12-09-2026,15-09-2026,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,45.78,3,0,22.89,2026,9,September,Q3,0.5,3
8678,US-2026-108749,12-09-2026,15-09-2026,First Class,DJ-13510,Don Jones,Corporate,United States,Woonsocket,Rhode Island,2895,East,OFF-PA-10003797,Office Supplies,Paper,Xerox 209,45.36,7,0,21.77,2026,9,September,Q3,0.48,3
8679,US-2026-109582,12-09-2026,17-09-2026,Second Class,JM-15865,John Murray,Consumer,United States,Los Angeles,California,90036,West,OFF-PA-10004071,Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",166.44,3,0,79.89,2026,9,September,Q3,0.48,5
8680,US-2026-140676,12-09-2026,15-09-2026,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9,5,0,19.95,2026,9,September,Q3,0.5,3
8681,US-2026-140676,12-09-2026,15-09-2026,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,94.85,5,0,45.53,2026,9,September,Q3,0.48,3
8682,US-2026-139493,13-09-2026,19-09-2026,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,Asheville,North Carolina,28806,South,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,5,0.2,2.79,2026,9,September,Q3,0.175,6
8683,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-CH-10002372,Furniture,Chairs,Office Star - Ergonomically Designed Knee Chair,113.37,2,0.3,-29.15,2026,9,September,Q3,-0.257142857,1
8684,US-2026-152975,14-09-2026,16-09-2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,0.1,-6.55,2026,9,September,Q3,-0.011111111,2
8685,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10001057,Furniture,Furnishings,Tensor Track Tree Floor Lamp,127.94,8,0.2,4.8,2026,9,September,Q3,0.0375,1
8686,US-2026-115882,14-09-2026,17-09-2026,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,942.78,4,0.2,94.28,2026,9,September,Q3,0.1,3
8687,US-2026-147725,14-09-2026,14-09-2026,Same Day,LT-17110,Liz Thompson,Consumer,United States,Orange,New Jersey,7050,East,OFF-AR-10001725,Office Supplies,Art,Boston Home & Office Model 2000 Electric Pencil Sharpeners,70.95,3,0,18.45,2026,9,September,Q3,0.26,0
8688,US-2026-152975,14-09-2026,16-09-2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,8.69,2026,9,September,Q3,0.29,2
8689,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,3.88,2,0.7,-2.59,2026,9,September,Q3,-0.666666667,1
8690,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.31,4,0.7,-12.21,2026,9,September,Q3,-0.666666667,1
8691,US-2026-157224,14-09-2026,18-09-2026,Second Class,JB-16000,Joy Bell-,Consumer,United States,Los Angeles,California,90045,West,OFF-LA-10000121,Office Supplies,Labels,Avery 48,56.7,9,0,26.08,2026,9,September,Q3,0.46,4
8692,US-2026-115882,14-09-2026,17-09-2026,First Class,DB-13555,Dorothy Badders,Corporate,United States,Raleigh,North Carolina,27604,South,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,74.35,3,0.2,23.24,2026,9,September,Q3,0.3125,3
8693,US-2026-108931,14-09-2026,19-09-2026,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10002741,Office Supplies,Paper,Xerox 1980,8.56,2,0,3.85,2026,9,September,Q3,0.45,5
8694,US-2026-108931,14-09-2026,19-09-2026,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,New York City,New York,10024,East,OFF-PA-10003845,Office Supplies,Paper,Xerox 1987,11.56,2,0,5.66,2026,9,September,Q3,0.49,5
8695,US-2026-114440,14-09-2026,17-09-2026,Second Class,TB-21520,Tracy Blumstein,Consumer,United States,Jackson,Michigan,49201,Central,OFF-PA-10004675,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",19.05,3,0,8.76,2026,9,September,Q3,0.46,3
8696,US-2026-152975,14-09-2026,16-09-2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,70.98,1,0,3.55,2026,9,September,Q3,0.05,2
8697,US-2026-130302,14-09-2026,19-09-2026,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,Springfield,Ohio,45503,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,895.94,7,0.2,190.39,2026,9,September,Q3,0.2125,5
8698,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10001681,Technology,Machines,Lexmark MarkNet N8150 Wireless Print Server,241.17,2,0.7,-168.82,2026,9,September,Q3,-0.7,1
8699,US-2026-156237,14-09-2026,15-09-2026,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.59,1,0.7,-18.04,2026,9,September,Q3,-1.433333333,1
8700,US-2026-152975,14-09-2026,16-09-2026,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,0,323.96,2026,9,September,Q3,0.3,2
8701,US-2026-121888,15-09-2026,17-09-2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94,3,0,203.56,2026,9,September,Q3,0.26,2
8702,US-2026-116652,15-09-2026,19-09-2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-CH-10002961,Furniture,Chairs,"Leather Task Chair, Black",218.35,3,0.2,0,2026,9,September,Q3,0,4
8703,US-2026-163300,15-09-2026,21-09-2026,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.75,3,0.2,-20.78,2026,9,September,Q3,-0.1125,6
8704,US-2026-124205,15-09-2026,19-09-2026,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-CH-10003606,Furniture,Chairs,SAFCO Folding Chair Trolley,512.96,4,0,143.63,2026,9,September,Q3,0.28,4
8705,US-2026-163020,15-09-2026,19-09-2026,Standard Class,MO-17800,Meg O'Connel,Home Office,United States,New York City,New York,10009,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",35.56,7,0,12.09,2026,9,September,Q3,0.34,4
8706,US-2026-116652,15-09-2026,19-09-2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",529.9,5,0,105.98,2026,9,September,Q3,0.2,4
8707,US-2026-124205,15-09-2026,19-09-2026,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,FUR-FU-10002445,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",47.4,5,0,18.96,2026,9,September,Q3,0.4,4
8708,US-2026-127096,15-09-2026,17-09-2026,Second Class,CS-12400,Christopher Schild,Home Office,United States,San Francisco,California,94109,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,300.9,1,0.2,11.28,2026,9,September,Q3,0.0375,2
8709,US-2026-116652,15-09-2026,19-09-2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,108.96,2,0,30.51,2026,9,September,Q3,0.28,4
8710,US-2026-116652,15-09-2026,19-09-2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-AR-10001915,Office Supplies,Art,Peel-Off China Markers,99.3,10,0,41.71,2026,9,September,Q3,0.42,4
8711,US-2026-146185,15-09-2026,19-09-2026,Standard Class,CC-12145,Charles Crestani,Consumer,United States,Houston,Texas,77095,Central,OFF-AR-10002987,Office Supplies,Art,Prismacolor Color Pencil Set,31.74,2,0.2,8.33,2026,9,September,Q3,0.2625,4
8712,US-2026-121888,15-09-2026,17-09-2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,OFF-AR-10003478,Office Supplies,Art,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",16.28,2,0,6.51,2026,9,September,Q3,0.4,2
8713,US-2026-134418,15-09-2026,20-09-2026,Standard Class,GM-14500,Gene McClure,Consumer,United States,Seattle,Washington,98103,West,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,12.42,3,0,5.22,2026,9,September,Q3,0.42,5
8714,US-2026-121888,15-09-2026,17-09-2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,242.48,7,0,116.39,2026,9,September,Q3,0.48,2
8715,US-2026-165008,15-09-2026,17-09-2026,Second Class,DO-13645,Doug O'Connell,Consumer,United States,Salt Lake City,Utah,84106,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets",295.06,9,0.2,106.96,2026,9,September,Q3,0.3625,2
8716,US-2026-163300,15-09-2026,21-09-2026,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004390,Office Supplies,Binders,GBC DocuBind 200 Manual Binding Machine,2357.49,7,0.2,884.06,2026,9,September,Q3,0.375,6
8717,US-2026-116652,15-09-2026,19-09-2026,Standard Class,RD-19480,Rick Duston,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004528,Office Supplies,Binders,Cardinal Poly Pocket Divider Pockets for Ring Binders,2.69,1,0.2,0.84,2026,9,September,Q3,0.3125,4
8718,US-2026-145737,15-09-2026,20-09-2026,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Lebanon,Tennessee,37087,South,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,163.96,5,0.2,59.44,2026,9,September,Q3,0.3625,5
8719,US-2026-130043,15-09-2026,19-09-2026,Standard Class,BB-11545,Brenda Bowman,Corporate,United States,Houston,Texas,77070,Central,OFF-PA-10002230,Office Supplies,Paper,Xerox 1897,31.87,8,0.2,11.55,2026,9,September,Q3,0.3625,4
8720,US-2026-124205,15-09-2026,19-09-2026,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,OFF-ST-10000934,Office Supplies,Storage,"Contico 72""H Heavy-Duty Storage System",81.96,2,0,0,2026,9,September,Q3,0,4
8721,US-2026-139822,15-09-2026,21-09-2026,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62,2,0,10.81,2026,9,September,Q3,0.28,6
8722,US-2026-139822,15-09-2026,21-09-2026,Standard Class,Dp-13240,Dean percer,Home Office,United States,Waterbury,Connecticut,6708,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98,2,0,10.8,2026,9,September,Q3,0.18,6
8723,US-2026-121888,15-09-2026,17-09-2026,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149,East,TEC-PH-10000439,Technology,Phones,GE DSL Phone Line Filter,39.99,1,0,11.6,2026,9,September,Q3,0.29,2
8724,US-2026-163300,15-09-2026,21-09-2026,Standard Class,ES-14020,Erica Smith,Consumer,United States,Los Angeles,California,90049,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,369.54,7,0.2,32.34,2026,9,September,Q3,0.0875,6
8725,US-2026-124205,15-09-2026,19-09-2026,Standard Class,TC-21145,Theresa Coyne,Corporate,United States,Lakewood,New Jersey,8701,East,TEC-PH-10002115,Technology,Phones,Plantronics 81402,395.94,6,0,102.94,2026,9,September,Q3,0.26,4
8726,US-2026-132353,15-09-2026,17-09-2026,First Class,DB-13060,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,TEC-PH-10004536,Technology,Phones,Avaya 5420 Digital phone,323.98,3,0.2,20.25,2026,9,September,Q3,0.0625,2
8727,US-2026-136448,16-09-2026,18-09-2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",22.51,3,0.2,2.25,2026,9,September,Q3,0.1,2
8728,US-2026-118136,16-09-2026,17-09-2026,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-AR-10001427,Office Supplies,Art,Newell 330,5.98,1,0,1.55,2026,9,September,Q3,0.26,1
8729,US-2026-136448,16-09-2026,18-09-2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,538.19,2,0.7,-412.62,2026,9,September,Q3,-0.766666667,2
8730,US-2026-136448,16-09-2026,18-09-2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,3.44,2,0.7,-2.76,2026,9,September,Q3,-0.8,2
8731,US-2026-144113,16-09-2026,20-09-2026,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,OFF-EN-10001141,Office Supplies,Envelopes,"Manila Recycled Extra-Heavyweight Clasp Envelopes, 6"" x 9""",17.57,2,0.2,6.37,2026,9,September,Q3,0.3625,4
8732,US-2026-130715,16-09-2026,20-09-2026,Standard Class,CY-12745,Craig Yedwab,Corporate,United States,San Francisco,California,94110,West,OFF-FA-10000621,Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",17.9,5,0,8.77,2026,9,September,Q3,0.49,4
8733,US-2026-118136,16-09-2026,17-09-2026,First Class,BB-10990,Barry Blumstein,Corporate,United States,Inglewood,California,90301,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",8.82,2,0,4.06,2026,9,September,Q3,0.46,1
8734,US-2026-112984,16-09-2026,18-09-2026,Second Class,EH-14185,Evan Henry,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.54,6,0.2,6.42,2026,9,September,Q3,0.3125,2
8735,US-2026-134173,16-09-2026,21-09-2026,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Philadelphia,Pennsylvania,19143,East,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,20.74,4,0.2,7.26,2026,9,September,Q3,0.35,5
8736,US-2026-136448,16-09-2026,18-09-2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,71.98,3,0.2,19.79,2026,9,September,Q3,0.275,2
8737,US-2026-141446,16-09-2026,18-09-2026,Second Class,CL-12700,Craig Leslie,Home Office,United States,Florence,Kentucky,41042,South,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,18,1,0,3.24,2026,9,September,Q3,0.18,2
8738,US-2026-136448,16-09-2026,18-09-2026,First Class,AS-10090,Adam Shillingsburg,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-AC-10003628,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,47.98,2,0.2,14.4,2026,9,September,Q3,0.3,2
8739,US-2026-144113,16-09-2026,20-09-2026,Standard Class,JF-15355,Jay Fein,Consumer,United States,Austin,Texas,78745,Central,TEC-PH-10002170,Technology,Phones,ClearSounds CSC500 Amplified Spirit Phone Corded phone,55.99,1,0.2,5.6,2026,9,September,Q3,0.1,4
8740,US-2026-112515,17-09-2026,21-09-2026,Second Class,AS-10225,Alan Schoenberger,Corporate,United States,Provo,Utah,84604,West,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",1292.94,3,0,77.58,2026,9,September,Q3,0.06,4
8741,US-2026-157931,17-09-2026,22-09-2026,Second Class,MO-17800,Meg O'Connel,Home Office,United States,Roswell,Georgia,30076,South,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,723.92,4,0,188.22,2026,9,September,Q3,0.26,5
8742,US-2026-105669,17-09-2026,22-09-2026,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",318.43,5,0.3,-77.33,2026,9,September,Q3,-0.242857143,5
8743,US-2026-105669,17-09-2026,22-09-2026,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,9.91,3,0.2,3.22,2026,9,September,Q3,0.325,5
